都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,実施時期,付図番号,2018.01.14修正
福井県,"福井市,",地盤変動調査,水準,2級,109.0km,福井県福井市助言040827D0086,三和測量建設(株),"04.09.21,04.12.10",1429,
福井県,"高浜町,",都市計画,"撮影,写測図化","15000,,2500","20.0KM2,6.0KM2",福井県高浜町助言040604D0015,(株)パスコ,"04.04.30,04.07.30",408,
福井県,"松岡町,永平寺町,福井市,",都市計画,"撮影,写測修正,編集","12500,,2500,,10000","50.8KM2,18.6KM2,18.6KM2",福井県松岡町助言040714D0037,アジア航測(株),"04.07.03,04.10.31",937,
福井県,"上志比村,勝山市,永平寺町,美山町,",都市計画,"撮影,撮影,写測修正,写測修正","25000,,12500,,2500,,10000","46.0KM2,40.5KM2,25.4KM2,25.4KM2",福井県上志比村助言040714D0038,アジア航測(株),"04.07.03,04.08.31",938,
福井県,"芦原町,",農道台帳,"撮影,写測図化","10000,,1000","37.9KM2,0.2KM2",福井県芦原町助言041012D0110,セントラル航業(株),"04.09.07,05.02.25",1852,
福井県,"芦原町,",下水道計画,"撮影,空三,水準","5000,,5000,,簡級","12.2KM2,31M,11.0km",福井県芦原町助言041019D0117,セントラル航業(株),"04.10.06,05.01.10",,
福井県,"福井市,丸岡町,春江町,",道路計画,"撮影,写測図化","8000,,1000","3.8KM2,1.2KM2",福井県三国土木事務所助言041109D0126,(株)帝国コンサルタント,"04.10.20,05.03.25",,
福井県,"金津町,",農道台帳,"撮影,写測図化","10000,,1000","62.0KM2,0.1KM2",福井県金津町助言040707D0029,福井県土地改良事業団体連合会,"04.07.01,05.03.10",878,
福井県,"三国町,",農道台帳,"撮影,写測図化","10000,,1000","80.0KM2,1.3KM2",福井県三国町助言041130D0137,福井県土地改良事業団体連合会,"04.11.05,05.03.31",2370,
福井県,"朝日町,",下水道計画,"空三,写測図化","4000,,500","8M,0.5KM2",福井県朝日町助言040818D0072,三和測量建設(株),"04.07.13,04.11.30",,
福井県,"丸岡町,",丸岡町農道台帳,"空三,写測図化","4000,,2500","147M,0.4KM2",福井県丸岡町助言040618D0027,福井県土地改良事業団体連合会,"04.06.20,05.03.10",,
福井県,"美山町,",農道台帳,"空三,写測図化","10000,,1000","143M,0.4KM2",福井県美山町助言040727D0050,福井県土地改良事業団体連合会,"04.07.20,05.03.10",,
福井県,"大飯町,",農道台帳,写測図化,1000,1.7KM2,福井県大飯町助言041019D0115,(株)パスコ,"04.10.13,05.03.25",,
福井県,"美浜町,",道路台帳,写測図化,500,2.0KM2,福井県美浜町助言050125D0154,(株)パスコ,"04.12.25,05.03.25",,
福井県,"三方町,",都市計画,写測図化,2500,84.2KM2,福井県三方町助言050308D0159,アジア航測(株),"04.10.01,05.03.29",3013,
福井県,"敦賀市,",道路計画,写測図化,1000,0.8KM2,福井県敦賀市助言040727D0049,中日本航空(株),"04.06.23,04.08.10",,
福井県,"丸岡町,",下水道台帳,写測図化,500,0.5KM2,福井県丸岡町助言050218D0156,中央測量設計(株),"04.09.21,05.03.25",,
福井県,"清水町,",農道台帳,写測図化,1000,1.3KM2,福井県清水町助言040803D0067,福井県土地改良事業団体連合会,"04.07.31,05.03.10",,
福井県,"大野市,",砂防計画,写測修正,5000,115.6KM2,福井工事事務所助言041019D0116,中日本航空(株),"04.10.15,05.01.12",2189,
岐阜県,"宮川村,神岡町,",総合計画,"撮影,写測図化","12500,,2500","80.0KM2,44.5KM2",富山工事事務所助言040727D0054,アジア航測(株),"04.06.27,04.11.23",1102,
山梨県,"富士吉田市,山中湖村,",砂防計画,"撮影,カラー撮影,写測修正","25000,,10000,,5000","504.0KM2,234.0KM2,158.0KM2",横浜防衛施設局助言041120E9236,国際航業(株),"04.10.31,05.03.19",2280,
長野県,"松本市,楢川村,塩尻市,木祖村,日義村,木曽福島町,上松町,大桑村,南木曽町,山口村,",道路台帳,"撮影,撮影,撮影,写測修正,写測修正,写測修正","8000,,20000,,12500,,5000,,1000,,2500","6.8KM2,451.2KM2,24.0KM2,87.9KM2,0.3KM2,7.5KM2",飯田国道工事事務所助言041007E9166,アジア航測(株),"04.09.26,05.03.15",,
岐阜県,"可児市,",土地区画整理,"基準点,平板","1級,,500","3point,0.1KM2",岐阜県可児市助言041214E9272,大同コンサルタンツ(株),"04.12.10,05.03.10",,
岐阜県,"高山市,丹生川村,清見村,",道路計画,"基準点,基準点,水準","1級,,3級,,3級","17point,53point,40.0km",高山国道工事事務所助言041009E9171,(株)朝日コンサルタント,"04.07.20,05.01.20",,
岐阜県,"巣南町,",土地区画整理,"基準点,平板","2級,,500","2point,0.3KM2",岐阜県巣南町助言040715E9096,(株)帝国建設コンサルタント,"04.06.30,04.09.30",,
岐阜県,"七宗町,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","4point,0.2KM2,0.2KM2",岐阜県可茂土地改良事業所助言040904E9146,(株)帝国建設コンサルタント,"04.08.10,05.03.22",,
岐阜県,"土岐市,",土地区画整理,"基準点,基準点,水準,平板","2級,,3級,,3級,,500","15point,155point,6.0km,1.3KM2",住宅都市整備公団中部支社助言040731E9119,玉野総合コンサルタント(株),"04.08.03,05.04.30",,
岐阜県,"可児市,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","4point,0.7KM2,0.7KM2",岐阜県可茂土地改良事業所助言040904E9148,大同コンサルタンツ(株),"04.08.10,05.03.22",,
岐阜県,"岐阜市,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","3point,0.8KM2,0.8KM2",岐阜県岐阜土地改良事業所助言040917E9154,大同コンサルタンツ(株),"04.09.20,05.02.28",,
岐阜県,"中津川市,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","2point,0.2KM2,0.2KM2",岐阜県恵那土地改良事業所助言040812E9130,国土コンサルタント(株),"04.08.15,05.03.15",,
岐阜県,"恵那市,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","5point,0.4KM2,0.4KM2",岐阜県恵那土地改良事業所助言040812E9132,三城コンサルタント(株),"04.08.15,05.03.15",,
岐阜県,"七宗町,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","6point,0.3KM2,0.3KM2",岐阜県可茂土地改良事業所助言040904E9145,(株)ユニオン,"04.08.10,05.03.22",,
岐阜県,"恵那市,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","5point,0.3KM2,0.3KM2",岐阜県恵那土地改良事業所助言040812E9128,(株)朝日コンサルタント,"04.08.15,05.03.15",,
岐阜県,"恵那市,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","2point,0.3KM2,0.3KM2",岐阜県恵那土地改良事業所助言040812E9131,(株)朝日コンサルタント,"04.08.15,05.03.15",,
岐阜県,"白川町,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","2point,0.7KM2,0.7KM2",岐阜県可茂土地改良事業所助言040904E9147,(株)三栄コンサルタント,"04.08.10,05.03.22",,
岐阜県,"東白川村,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","7point,0.2KM2,0.2KM2",岐阜県可茂土地改良事業所助言040904E9149,(株)三栄コンサルタント,"04.08.10,05.03.22",,
岐阜県,"御嵩町,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","3point,0.3KM2,0.3KM2",岐阜県可茂土地改良事業所助言040904E9144,(株)イビソク,"04.08.10,05.03.22",,
岐阜県,"恵那市,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","2point,0.2KM2,0.2KM2",岐阜県恵那土地改良事業所助言040812E9133,(株)地域コンサルタント,"04.08.15,05.03.15",,
岐阜県,"下呂町,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","7point,1.5KM2,1.5KM2",岐阜県飛騨土地改良事業所助言040731E9118,大井調査設計(株),"04.07.07,05.03.20",,
岐阜県,"中津川市,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","6point,0.5KM2,0.5KM2",岐阜県恵那土地改良事業所助言040812E9129,大井調査設計(株),"04.08.15,05.03.15",,
岐阜県,"丹生川村,",ほ場整備,"基準点,地上数値法,平板","2級,,1000,,500","2point,0.1KM2,0.1KM2",岐阜県飛騨土地改良事業所助言040731E9117,(有)清水測量設計,"04.07.07,05.03.20",,
岐阜県,"古川町,",下水道計画,"基準点,水準,撮影,写測図化","3級,,3級,,5000,,500","18point,14.5km,24.8KM2,13.0KM2",岐阜県古川町助言040618E9064,(株)パスコ,"04.05.27,04.12.25",612,
岐阜県,"美濃加茂市,",都市計画,"基準点,数値図化","3級,,500","65point,1.6KM2",岐阜県助言041215E9273,(株)帝国建設コンサルタント,"04.12.17,05.07.20",,
岐阜県,"瑞浪市,",国有林境界調査,"基準点,地上数値法","3級,,5000","3point,0.1KM2",小里川ダム工事事務所助言040701E9084,(財)林業土木コンサルタンツ,"04.06.16,04.10.13",,
岐阜県,"美濃加茂市,",土地区画整理,"基準点,平板","4級,,500","0.3KM2,0.3KM2",美濃加茂市宮浦土地区画整理組合助言050210E9317,(株)帝国建設コンサルタント,"05.01.25,05.03.25",,
岐阜県,"羽島市,海津町,平田町,南濃町,養老町,",地盤変動調査,水準,1級,87.6km,木曽川下流工事事務所助言041104E9206,中部復建(株),"04.09.26,05.03.25",2082,
岐阜県,"大垣市,輪之内町,羽島市,平田町,海津町,南濃町,養老町,安八町,柳津町,岐阜市,穂積町,",地盤変動調査,水準,1級,139.0km,岐阜県助言040917E9153,大日コンサルタント(株),"04.10.20,04.12.31",1614,
岐阜県,"海津町,",地盤変動調査,水準,1級,101.5km,木曽川下流工事事務所助言041104E9205,新晃測量設計(株),"04.09.26,05.03.25",2081,
岐阜県,"穂積町,",都市計画,水準,1級,37.0km,岐阜県穂積町助言040706E9086,朝日航洋(株),"04.06.12,04.09.25",,
岐阜県,"恵那市,",道路台帳,平板,1000,0.2KM2,岐阜県恵那市助言050309E9345,中日本航空測量(株),"05.02.26,05.03.25",,
岐阜県,"池田町,",農道台帳,平板,1000,0.3KM2,岐阜県池田町助言050309E9348,中日本航空測量(株),"05.03.08,05.03.23",,
岐阜県,"川島町,",下水道計画,平板,500,0.7KM2,岐阜県川島町助言041204E9259,(株)パスコ,"04.10.07,05.03.20",,
岐阜県,"神岡町,",農道台帳,平板,1000,0.4KM2,岐阜県神岡町助言050309E9336,(株)パスコ,"05.01.15,05.03.31",,
岐阜県,"古川町,",農道台帳,平板,1000,0.1KM2,岐阜県古川町助言050309E9338,(株)パスコ,"05.02.15,05.03.25",,
岐阜県,"古川町,国府町,",道路計画,平板,1000,0.2KM2,高山国道工事事務所助言050324E9352,(株)パスコ,"05.03.01,05.03.31",,
岐阜県,"金山町,",農道台帳,平板,1000,0.1KM2,岐阜県金山町助言040917E9152,アジア航測(株),"04.09.14,04.11.30",,
岐阜県,"岐阜市,",道路台帳,"平板・修正,平板・修正","500,,1000","4.2KM2,4.2KM2",岐阜県岐阜市助言040629E9067,アジア航測(株),"04.06.20,05.03.25",,
岐阜県,"中津川市,",道路台帳,平板・修正,1000,0.4KM2,岐阜県中津川市助言041210E9266,アジア航測(株),"04.12.03,05.03.25",,
岐阜県,"各務原市,",道路台帳,平板・修正,500,30.0KM2,岐阜県各務原市助言041104E9213,(株)帝国建設コンサルタント,"04.11.02,05.03.25",,
岐阜県,"土岐市,",下水道台帳,平板・修正,500,0.1KM2,岐阜県土岐市助言040701E9082,中日本航空(株),"04.06.29,04.10.31",,
岐阜県,"恵那市,",下水道台帳,平板・修正,1000,0.1KM2,岐阜県恵那市助言041204E9256,中日本航空(株),"04.11.27,04.12.25",,
岐阜県,"可児市,",道路台帳,平板・修正,1000,0.6KM2,岐阜県可児市助言041204E9257,中日本航空(株),"04.11.27,05.03.25",,
岐阜県,"関ケ原町,",農道台帳,"撮影,写測図化","10000,,1000","51.9KM2,37.1KM2",岐阜県関ケ原町助言040609E9051,(株)パスコ,"04.05.21,04.12.25",439,
岐阜県,"神戸町,",都市計画,"撮影,写測図化","8000,,2500","32.2KM2,18.8KM2",岐阜県神戸町助言040609E9052,(株)パスコ,"04.04.23,05.01.30",440,
岐阜県,"萩原町,",下水道計画,"撮影,写測図化","10000,,2500","25.2KM2,18.1KM2",岐阜県萩原町助言041022E9190,(株)パスコ,"04.10.12,05.03.31",,
岐阜県,"美濃市,",都市計画,"撮影,写測修正","8000,,2500","117.1KM2,41.9KM2",岐阜県美濃市助言041104E9202,(株)パスコ,"04.10.15,05.03.20",2078,
岐阜県,"大垣市,",都市計画,"撮影,写測修正","8000,,2500","80.0KM2,80.0KM2",岐阜県大垣市助言041130E9240,(株)パスコ,"04.05.26,05.03.20",2350,
岐阜県,"伊自良村,",都市計画,"撮影,写測修正","12500,,2500","24.8KM2,6.8KM2",岐阜県伊自良村助言040512E9023,アジア航測(株),"04.04.20,04.07.18",154,
岐阜県,"高富町,",都市計画,"撮影,写真図","8000,,1000","39.2KM2,39.2KM2",岐阜県高富町助言040701E9077,アジア航測(株),"04.06.23,05.01.28",800,
岐阜県,"恵那市,",都市計画,"撮影,撮影,写測図化,写測修正","10000,,15000,,2500,,2500","150.0KM2,57.1KM2,8.8KM2,49.9KM2",岐阜県恵那市助言040731E9120,アジア航測(株),"04.07.28,05.03.25",1165,
岐阜県,"坂下町,",道路台帳,"撮影,撮影,撮影,写測修正,写測修正,写測修正","8000,,20000,,12500,,5000,,1000,,2500","6.8KM2,451.2KM2,24.0KM2,87.9KM2,0.3KM2,7.5KM2",飯田国道工事事務所助言041007E9166,アジア航測(株),"04.09.26,05.03.15",,
岐阜県,"谷汲村,",総合計画,"撮影,写測図化","8000,,1000","21.7KM2,1.7KM2",岐阜県谷汲村助言040629E9068,(株)帝国建設コンサルタント,"04.06.22,04.12.10",,
岐阜県,"墨俣町,",総合計画,"撮影,写測図化,写測修正,編集","8000,,1000,,1000,,2500","3.4KM2,0.2KM2,3.1KM2,3.1KM2",岐阜県墨俣町助言040701E9080,(株)帝国建設コンサルタント,"04.06.20,05.03.20",,
岐阜県,"大垣市,養老町,",道路計画,"撮影,写測図化","8000,,1000","10.8KM2,1.6KM2",岐阜国道工事事務所助言040618E9056,玉野総合コンサルタント(株),"04.06.10,04.08.31",,
岐阜県,"可児市,",都市計画,"撮影,写測図化,写測図化","12500,,2500,,5000","93.4KM2,84.9KM2,84.9KM2",岐阜県可児市助言040420E9006,中日本航空(株),"04.04.24,05.03.25",66,
岐阜県,"御嵩町,",都市計画,"撮影,写測修正","10000,,2500","20.0KM2,28.3KM2",岐阜県御嵩町助言040701E9073,中日本航空(株),"04.05.20,04.11.30",796,
岐阜県,"本巣町,",都市計画,"撮影,写測図化,写測修正","10000,,2500,,2500","51.3KM2,27.8KM2,12.4KM2",岐阜県本巣町助言040701E9079,中日本航空(株),"04.06.15,05.01.31",802,
岐阜県,"養老町,",都市計画,撮影,12500,72.1KM2,岐阜県養老町助言050219E9328,中日本航空(株),"05.01.30,05.03.25",2932,
岐阜県,"高山市,丹生川村,清見村,荘川村,白川村,宮村,古川町,国府町,河合村,宮川村,神岡町,上宝村,",森林計画,撮影,16000,1722.0KM2,岐阜県林政部助言050326E9355,中日本航空(株),"05.05.01,05.09.30",3119,
岐阜県,"関市,",農道台帳,"撮影,写測図化","8000,,1000","163.9KM2,0.7KM2",岐阜県関市助言041204E9252,朝日航洋(株),"04.11.20,05.03.31",2410,
岐阜県,"柳津町,",総合計画,カラー撮影,5000,7.8KM2,岐阜県柳津町助言050108E9289,中日本航空測量(株),"04.12.24,05.03.25",2653,
岐阜県,"各務原市,",総合計画,"カラー撮影,写測図化,写測修正","4000,,500,,500","59.0KM2,1.2KM2,3.1KM2",岐阜県各務原市助言040525E9030,(株)帝国建設コンサルタント,"04.05.20,04.12.10",283,
岐阜県,"八幡町,",都市計画,"カラー撮影,写測図化","10000,,2500","50.0KM2,6.0KM2",岐阜県八幡町助言041110E9216,玉野総合コンサルタント(株),"04.10.20,05.02.25",2178,
岐阜県,"多治見市,",下水道台帳,数値図化,1000,12.5KM2,岐阜県多治見市助言041020E9177,玉野総合コンサルタント(株),"04.10.09,05.03.10",,
岐阜県,"金山町,",下水道計画,"空三,写測図化","10000,,2500","18M,3.4KM2",岐阜県金山町助言041022E9194,アジア航測(株),"04.10.25,04.12.31",,
岐阜県,"羽島市,",都市計画,空三,5000,53M,岐阜県羽島市助言050219E9329,中日本航空(株),"05.02.04,05.03.20",,
岐阜県,"養老町,大野町,",道路計画,写測図化,1000,4.1KM2,岐阜国道工事事務所助言040629E9065,国際航業(株),"04.05.14,04.08.31",,
岐阜県,"国府町,",工業団地開発,写測図化,2500,5.0KM2,岐阜県土地開発公社助言040805E9122,国際航業(株),"04.07.20,04.09.05",,
岐阜県,"岐阜市,関市,高富町,",道路計画,写測図化,1000,4.6KM2,岐阜国道工事事務所助言040710E9087,(株)オオバ,"04.06.05,04.08.31",,
