都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期,,2018.01.14修正
静岡県,"静岡市,",砂防計画,航空レーザ測量,1000,2KM2,"静岡県静岡土木事務所 
助言　　　H26.3.19  E0358",アジア航測株式会社 ,"H26.3.14 
H26.5.30",,
愛知県,"豊田市,",砂防計画,数値図化,2500,1.38KM2,"愛知県豊田加茂建設事務所 
助言　　　H25.4.4  E0001",国際航業株式会社 ,"H24.7.11 
H25.7.31",,
愛知県,"一宮市,",総合計画,基準点測量,３級,1point,"愛知県一宮市 
助言　　　H25.4.8  E0002",株式会社三愛設計 ,"H25.2.14 
H25.4.30",,
愛知県,"一宮市,",総合計画,基準点測量,３級,1point,"愛知県一宮市 
助言　　　H25.4.8  E0003",株式会社三愛設計 ,"H25.2.14 
H25.4.30",,
愛知県,"一宮市,",総合計画,基準点測量,３級,1point,"愛知県一宮市 
助言　　　H25.4.8  E0004",株式会社三愛設計 ,"H25.2.14 
H25.4.30",,
愛知県,"武豊町,",固定資産,数値撮影(デジタル),15,25.81KM2,"愛知県武豊町 
助言　　　H25.4.11  E0006",朝日航洋株式会社 ,"H25.4.3 
H25.7.31",,
愛知県,"美浜町,",固定資産,数値撮影(デジタル),15,46.39KM2,"愛知県美浜町 
助言　　　H25.4.11  E0008",朝日航洋株式会社 ,"H25.4.1 
H25.12.10",,
愛知県,"春日井市,名古屋市,",砂防計画,数値図化,2500,0.67KM2,"愛知県尾張建設事務所 
助言　　　H25.4.22  E0009","株式会社キクチコンサル
タント ","H24.8.8 
H25.6.28",,
愛知県,"飛島村,",道路計画,"基準点測量,路線測量,路線測量,路線測量","４級,,中心線測量,,用地幅杭測量,,詳細測量","11point,34km,0.06km,0.09KM2","中日本高速道路株式会社名古
屋支社名古屋工事事務所 
助言　　　H25.4.30  E0011",株式会社三進 ,"H25.2.14 
H25.7.13",,
愛知県,"津島市,",固定資産,数値撮影(デジタル),12,25.1KM2,"愛知県津島市 
助言　　　H25.4.30  E0012","玉野総合コンサルタント
株式会社 ","H25.4.19 
H26.3.31",,
愛知県,"蟹江町,",固定資産,数値撮影(デジタル),12,36.2KM2,"愛知県蟹江町 
助言　　　H25.4.30  E0013","玉野総合コンサルタント
株式会社 ","H25.4.20 
H26.3.24",,
愛知県,"幸田町,",固定資産,数値撮影(デジタル),10,56.8KM2,"愛知県幸田町 
助言　　　H25.5.7  E0014",朝日航洋株式会社 ,"H25.4.25 
H26.3.24",,
愛知県,"刈谷市,",総合計画,"修正測量,修正測量","500,,1000","7.51KM2,42.94KM2","愛知県刈谷市 
助言　　　H25.5.17  E0019",アジア航測株式会社 ,"H25.4.30 
H26.1.31",,
愛知県,"田原市,",その他,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","4point,6point,41point","独立行政法人水資源機構豊川
用水総合事業部 
助言　　　H25.5.21  E0020",丸栄調査設計株式会社 ,"H25.5.1 
H25.11.10",,
愛知県,"豊田市,",総合計画,基準点測量,３級,1point,"愛知県豊田市 
助言　　　H25.5.21  E0021","株式会社朝日設計事務
所 ","H25.5.17 
H25.7.10",,
愛知県,"蒲郡市,",固定資産,数値撮影(デジタル),10,56.81KM2,"愛知県蒲郡市 
助言　　　H25.5.23  E0024",朝日航洋株式会社 ,"H25.5.22 
H26.1.31",,
愛知県,"名古屋市,",総合計画,基準点測量,３級,1point,"愛知県名古屋市 
助言　　　H25.6.3  E0030",協和調査設計株式会社,"H25.5.30 
H26.3.31",,
愛知県,"弥富市,",都市計画,修正測量,2500,48.18KM2,"愛知県弥富市 
助言　　　H25.6.3  E0031","株式会社カナエジオマ
チックス ","H25.5.30 
H25.12.25",,
愛知県,"蟹江町,",都市計画,修正測量,2500,11.1km,"愛知県蟹江町 
助言　　　H25.6.3  E0033","玉野総合コンサルタント
株式会社 ","H25.5.14 
H25.12.24",,
愛知県,"新城市,",その他,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","4point,6point,9point","独立行政法人水資源機構豊川
用水総合事業部 
助言　　　H25.6.4  E0034",丸栄調査設計株式会社 ,"H25.5.29 
H25.12.10",,
愛知県,"豊橋市,",土地改良,"基準点測量,基準点測量,水準測量","２級,,３級,,３級","3point,2point,5point","独立行政法人水資源機構豊川
用水総合事業部 
助言　　　H25.6.11  E0039","株式会社復建技術コンサ
ルタント ","H25.6.6 
H26.2.17",,
愛知県,"犬山市,",都市計画,基準点測量,４級,33point,"愛知県犬山市 
助言　　　H25.6.19  E0043",株式会社オオバ ,"H25.6.10 
H25.9.30",,
愛知県,"刈谷市,",総合計画,基準点測量,３級（復旧）,2point,"愛知県刈谷市 
助言　　　H25.6.19  E0044",株式会社アクセス ,"H25.6.17 
H25.8.16",,
愛知県,"蒲郡市,",都市計画,修正測量,2500,56.81KM2,"愛知県蒲郡市 
助言　　　H25.6.20  E0046",株式会社パスコ ,"H25.6.17 
H26.3.20",,
愛知県,"豊田市,",都市計画,修正測量,2500,168.51KM2,"愛知県豊田市 
助言　　　H25.6.25  E0047",株式会社パスコ ,"H25.6.20 
H26.3.20",,
愛知県,"豊明市,",都市計画,"数値撮影(デジタル),修正測量,写真地図作成(デジタルオルソ)","20,,2500,,1000","21.11KM2,21.11KM2,23.18KM2","愛知県豊明市 
助言　　　H25.6.25  E0049",株式会社中測技研 ,"H25.6.13 
H26.1.31",,
愛知県,"稲沢市,",土地区画整理,"基準点測量,基準点測量","３級,,４級","14point,77point","愛知県稲沢市 
助言　　　H25.6.26  E0051","玉野総合コンサルタント
株式会社 ","H25.7.1 
H25.10.5",,
愛知県,"あま市,",道路管理,修正測量,1000,0.83KM2,"愛知県あま市 
助言　　　H25.6.25  E0052",アジア航測株式会社 ,"H25.7.1 
H26.3.6",,
愛知県,"岡崎市,",土地区画整理,"基準点測量,基準点測量,水準測量","３級,,４級,,３級","3point,58point,3point","愛知県岡崎市 
助言　　　H25.7.1  E0055","玉野総合コンサルタント
株式会社 ","H25.5.15 
H26.3.24",,
愛知県,"安城市,豊田市,",その他,"基準点測量,基準点測量,水準測量","２級,,３級,,２級","16point,8point,50.9km","農林水産省東海農政局木曽川
水系土地改良調査管理事務所 
助言　　　H25.7.4  E0057","内外エンジニアリング株
式会社 ","H25.5.23 
H25.10.22",,
愛知県,"安城市,",その他,"基準点測量,基準点測量","２級,,３級","3point,15point","農林水産省東海農政局木曽川
水系土地改良調査管理事務所 
助言　　　H25.7.4  E0058","内外エンジニアリング株
式会社 ","H25.5.24 
H25.10.21",,
愛知県,"名古屋市,",土地区画整理,"基準点測量,基準点測量","２級,,３級","2point,7point","名古屋市水広下土地区画整理
組合 
助言　　　H25.7.10  E0060","株式会社協同コンサルタ
ント ","H25.7.1 
H25.9.30",,
愛知県,"武豊町,",都市計画,"修正測量,地図編集","1000,,2500","24.13KM2,25.82KM2","愛知県武豊町 
助言　　　H25.7.12  E0062","中日本航空測量株式会
社 ","H25.7.15 
H26.3.10",,
愛知県,"飛島村,蟹江町,大治町,扶桑町,豊山町,あま市,弥富市,北名古屋市,清須市,愛西市,岩倉市,稲沢市,小牧市,江南市,犬山市,西尾市,津島市,春日井市,一宮市,岡崎市,名古屋市,",地盤変動調査,水準測量,１級,355km,"愛知県 
助言　　　H25.7.12  E0064",株式会社新日 ,"H24.10.1 
H25.2.28",,
愛知県,"一宮市,",総合計画,"復旧測量(基準点),復旧測量(基準点)","２級,,３級","1point,8point","愛知県一宮市 
助言　　　H25.7.19  E0072",株式会社日研コンサル ,"H25.6.20 
H26.3.20",,
愛知県,"刈谷市,",都市計画,修正測量,2500,50.45KM2,"愛知県刈谷市 
助言　　　H25.7.19  E0073",アジア航測株式会社 ,"H25.7.9 
H26.3.25",,
愛知県,"犬山市,",都市計画,"数値撮影(デジタル),数値図化,修正測量","12,,2500,,2500","74.97KM2,25.23KM2,36.7KM2","愛知県犬山市 
助言　　　H25.7.25  E0075",国際航業株式会社 ,"H25.7.17 
H26.3.20",,
愛知県,"岡崎市,",その他,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,4point,8point","愛知県岡崎市 
助言　　　H25.8.1  E0082",有限会社第一設計 ,"H25.7.25 
H25.9.30",,
愛知県,"豊田市,",道路計画,基準点測量,３級,1point,"愛知県豊田市 
助言　　　H25.8.13  E0087","東洋技研コンサルタント
株式会社 ","H25.7.22 
H25.8.31",,
愛知県,"豊橋市,",その他,"基準点測量,基準点測量","２級,,３級","4point,1point","独立行政法人水資源機構豊川
用水総合事業部 
助言　　　H25.8.13  E0090",丸栄調査設計株式会社 ,"H25.8.6 
H26.3.7",,
愛知県,"名古屋市,",土地区画整理,基準点測量,３級,17point,"名古屋市茶屋新田土地区画整
理組合 
助言　　　H25.8.13  E0092","株式会社大増コンサルタ
ンツ ","H25.5.29 
H26.3.20",,
愛知県,"春日井市,",その他,基準点測量,街区多角点,4point,"愛知県春日井市 
助言　　　H25.8.13  E0094",株式会社つかもと ,"H25.7.31 
H25.11.29",,
愛知県,"美浜町,",道路管理,修正測量,1000,3.9km,"愛知県美浜町 
助言　　　H25.8.14  E0099","中日本航空測量株式会
社 ","H25.8.20 
H26.2.28",,
愛知県,"名古屋市,",都市計画,"数値撮影(デジタル),数値図化(同時調整含む)","6,,500","4.4KM2,0.16KM2","愛知県名古屋市 
助言　　　H25.8.16  E0103","中日本航空測量株式会
社 ","H25.10.4 
H26.3.14",,
愛知県,"豊橋市,",道路計画,基準点測量,２級,1point,"愛知県豊橋市 
助言　　　H25.8.16  E0104",株式会社フジヤマ ,"H25.8.19 
H26.1.31",,
愛知県,"名古屋市,東海市,知多市,弥富市,飛島村,",地盤変動調査,"水準測量,復旧測量(水準)","１級,,１級","105km,1point","名古屋港管理組合 
助言　　　H25.8.22  E0110",株式会社愛河調査設計 ,"H25.8.7 
H26.3.14",,
愛知県,"東郷町,",道路管理,修正測量,1000,2.11KM2,"愛知県東郷町 
助言　　　H25.8.22  E0111","中日本航空測量株式会
社 ","H25.8.23 
H26.3.15",,
愛知県,"阿久比町,大治町,東郷町,知多市,安城市,岡崎市,名古屋市,",その他,修正測量,2500,894KM2,"愛知県 
助言　　　H25.8.26  E0113","玉野総合コンサルタント
株式会社 ","H25.5.8 
H26.3.14",,
愛知県,"大口町,",基準点管理,基準点測量,３級,1point,"愛知県大口町 
助言　　　H25.8.29  E0116",株式会社オオバ ,"H25.9.2 
H25.10.31",,
愛知県,"豊田市,",道路計画,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,2point,14point","愛知県豊田加茂建設事務所 
助言　　　H25.8.30  E0119","富士エンジニアリング株
式会社 ","H25.7.29 
H25.12.1",,
愛知県,"みよし市,",土地改良,"基準点測量,基準点測量","２級,,３級","2point,14point","愛知県豊田加茂農林水産事務
所 
助言　　　H25.9.3  E0124",株式会社名邦テクノ ,"H25.9.2 
H26.3.13",,
愛知県,"蟹江町,",その他,基準点測量,４級,16point,"愛知県海部建設事務所 
助言　　　H25.9.9  E0126",株式会社中部テック ,"H25.9.12 
H26.2.4",,
愛知県,"瀬戸市,",その他,"基準点測量,基準点測量","３級,,４級","6point,69point","愛知県住宅供給公社 
助言　　　H25.9.13  E0132","日建総合コンサルタント
株式会社 ","H25.9.13 
H25.11.30",,
愛知県,"大口町,小牧市,犬山市,",道路計画,"基準点測量,基準点測量,現地測量(数値地形図作成),路線測量,路線測量,路線測量","３級,,４級,,500,,仮BM設置測量,,縦横断測量,,中心線測量","10point,163point,0.28KM2,7.05km,7.05km,7.05km","中部地方整備局愛知国道事務
所 
助言　　　H25.9.18  E0133","玉野総合コンサルタント
株式会社 ","H25.9.13 
H25.11.29",,
愛知県,"豊橋市,",砂防計画,数値図化,2500,0.67KM2,"愛知県東三河建設事務所 
助言　　　H25.9.18  E0134","株式会社日建技術コンサ
ルタント ","H25.7.5 
H26.3.14",,
愛知県,"みよし市,",道路管理,修正測量,500,0.377KM2,"愛知県みよし市 
助言　　　H25.9.18  E0135",アジア航測株式会社 ,"H25.9.9 
H26.3.14",,
愛知県,"豊川市,蒲郡市,",土地改良,"基準点測量,水準測量","３級,,３級","14point,9.3km","独立行政法人水資源機構豊川
用水総合事業部 
助言　　　H25.9.24  E0139","株式会社東海コンサルタ
ンツ ","H25.9.13 
H26.3.25",,
愛知県,"常滑市,",総合計画,"数値撮影(デジタル),修正測量,修正測量,写真地図作成(デジタルオルソ)","14,,1000,,2500,,1000","55.65KM2,4.3KM2,49.03KM2,55.65KM2","愛知県常滑市 
助言　　　H25.9.26  E0142",アジア航測株式会社 ,"H25.8.16 
H26.3.26",,
愛知県,"名古屋市,",総合計画,復旧測量(水準),１級,1point,"愛知県名古屋市 
助言　　　H25.10.2  E0143",東洋測量設計株式会社 ,"H25.9.24 
H25.10.31",,
愛知県,"刈谷市,",固定資産,数値撮影(デジタル),9,50.45KM2,"愛知県刈谷市 
助言　　　H25.9.27  E0145",朝日航洋株式会社 ,"H25.12.1 
H26.3.22",,
愛知県,"東郷町,みよし市,日進市,豊田市,名古屋市,",道路管理,"数値図化,修正測量","500,,500","0.48KM2,1.62KM2","中部地方整備局名古屋国道事
務所 
助言　　　H25.10.2  E0154",中日本航空株式会社 ,"H25.8.19 
H26.3.28   ",,
愛知県県境岐阜県,"名古屋市,瀬戸市,尾張旭市,県境多治見市,土岐市,",河川管理,MMS計測,1000,120km,"中部地方整備局庄内川河川事
務所 
助言　　　H25.10.3  E0157",株式会社アスコ ,"H25.9.30 
H25.12.10",,
愛知県,"阿久比町,",道路管理,修正測量,500,0.23KM2,"愛知県阿久比町 
助言　　　H25.10.9  E0163","中日本航空測量株式会
社 ","H25.10.8 
H26.3.17",,
愛知県,"大口町,",都市計画,"修正測量,修正測量","1000,,2500","0.71KM2,0.71KM2","愛知県大口町 
助言　　　H25.10.11  E0164",中日本航空株式会社 ,"H25.10.1 
H25.11.29",,
愛知県,"名古屋市,",地盤変動調査,水準測量,１級,163km,"愛知県名古屋市 
助言　　　H25.10.18  E0168","株式会社大増コンサルタ
ンツ ","H25.10.28 
H26.2.28",,
愛知県,"長久手市,",固定資産,数値撮影(デジタル),12,21.54KM2,"愛知県長久手市 
助言　　　H25.10.17  E0169","玉野総合コンサルタント
株式会社 ","H25.10.1 
H26.3.20",,
愛知県,"清須市,名古屋市,大治町,あま市,",地盤変動調査,"水準測量,復旧測量(水準)","１級,,１級","16km,1point","中部地方整備局庄内川河川事
務所 
助言　　　H25.10.21  E0172","新晃コンサルタント株式
会社 ","H25.10.24 
H26.3.30",,
愛知県,"岡崎市,",地籍調査,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","1point,3point,7point","愛知県岡崎市 
助言　　　H25.10.23  E0174",株式会社愛河調査設計 ,"H25.10.4 
H25.12.28",,
愛知県,"田原市,",道路計画,"基準点測量,水準測量","３級,,３級","2point,2.2km","愛知県田原市 
助言　　　H25.10.23  E0175",株式会社中部テック ,"H25.9.25 
H26.2.28",,
愛知県,"犬山市,",その他,"航空レーザ測量,数値図化","14メッシュ,,500","0.29KM2,0.29KM2","愛知県犬山市 
助言　　　H25.10.24  E0177",中日本航空株式会社 ,"H25.10.4 
H26.3.20",,
愛知県,"南知多町,",道路管理,修正測量,1000,0.53km,"愛知県南知多町 
助言　　　H25.10.23  E0179","中日本航空測量株式会
社 ","H25.11.1 
H26.3.14",,
愛知県,"一宮市,",道路管理,修正測量,1000,51.7km,"愛知県一宮市 
助言　　　H25.10.24  E0182",国際航業株式会社 ,"H25.9.10 
H26.3.24",,
愛知県,"小牧市,",道路管理,修正測量,500,14.3km,"愛知県小牧市 
助言　　　H25.10.24  E0183",アジア航測株式会社 ,"H25.10.21 
H26.3.25",,
愛知県,"名古屋市,",総合計画,水準測量,１級（改測）,34.28km,"愛知県名古屋市 
助言　　　H25.10.29  E0187","富士エンジニアリング株
式会社 ","H25.11.25 
H26.3.20",,
愛知県,"岡崎市,名古屋市,",道路管理,"数値撮影(デジタル),数値図化,修正測量","9,,500,,500","21.8KM2,1.05KM2,0.82KM2","中部地方整備局愛知国道事務
所 
助言　　　H25.10.28  E0188",中日本航空株式会社 ,"H25.10.2 
H26.3.20",,
愛知県,"豊川市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","160.79KM2,160.79KM2","愛知県豊川市 
助言　　　H25.10.28  E0190",アジア航測株式会社 ,"H25.10.3 
H26.3.25",,
愛知県,"瀬戸市,",土地区画整理,"基準点測量,基準点測量,基準点測量","２級,,３級,,４級","2point,12point,204point","瀬戸塩草土地区画整理組合 
助言　　　H25.11.1  E0193",株式会社オオバ ,"H25.10.28 
H27.3.31",,
愛知県,"豊橋市,",河川計画,"基準点測量,基準点測量","２級,,３級","1point,2point","愛知県豊橋市 
助言　　　H25.11.1  E0194","株式会社大地コンサルタ
ント ","H25.11.1 
H26.1.9",,
