都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,測量計画機関（助言番号）,測量作業機関,実施時期
広島県,"福山市,",その他,"基準点測量,基準点測量","２級,,３級","1point,1point","広島県福山市
助言　　　H26.11.28  G0081","有限会社　仲井測量","H26.11.28
H27.2.27"
広島県,"大竹市,",その他,"基準点測量,基準点測量","２級,,４級","6point,122point","広島法務局
助言　　　H26.12.17  G0083","社団法人広島県公共嘱
託登記土地家屋調査士","H26.11.28
H27.2.27"
広島県,"庄原市,",その他,数値撮影(デジタル),12,13.875KM2,"国土交通省中国地方整備局三
次河川国道事務所
助言　　　H26.12.19  G0085","株式会社ウエスコ","H26.12.19
H27.2.27"
広島県,"大崎上島町,北広島町,坂町,熊野町,海田町,府中町,廿日市市,東広島市,庄原市,広島市,",森林計画,"地図編集,地図編集","5000,,10000","2802.2KM2,381.2KM2","広島県
助言　　　H26.12.25  G0096","株式会社四航コンサルタ
ント","H26.12.25
H27.3.6"
広島県,"広島市,",砂防計画,基準点測量,２級,1point,"中国地方整備局太田川河川事
務所
助言　　　H27.1.6  G0100","いであ株式会社","H27.1.5
H27.3.13"
広島県,"東広島市,",道路管理,"基準点測量,基準点測量","１級,,３級","11point,40point","中国地方整備局広島国道事務
所
助言　　　H27.1.19  G0104","株式会社Ace-1","H27.1.6
H27.3.20"
広島県,"尾道市,",都市計画,"既成図数値化,地形図等成果の座標補正,修正測量,数値図化","2500,,2500,,2500,,2500","72.52KM2,90.92KM2,201.87KM2,82.98KM2","広島県尾道市
助言　　　H27.1.26  G0105","株式会社パスコ","H27.1.26
H28.3.31"
広島県,"安芸高田市,",砂防計画,"航空レーザ測量,数値撮影(デジタル),写真地図作成(デジタルオルソ)","1000,,2500,,2500","538KM2,538KM2,538KM2","広島県
助言　　　H27.1.26  G0108","中日本航空株式会社","H27.1.20
H27.3.31"
広島県,"安芸高田市,",土地改良,"基準点測量,基準点測量,基準点測量","３級,,２級,,３級","4point,3point,1point","広島県安芸高田市
助言　　　H27.2.2  G0109","広島県土地改良事業団
体連合会","H27.2.2
H28.3.31"
広島県,"福山市,",その他,"MMS計測,現地測量(数値地形図作成)","1000,,1000","5.4km,4.5km","広島県福山市
助言　　　H27.2.13  G0114","国際航業株式会社","H27.1.23
H27.3.13"
広島県,"広島市,江田島市,府中町,海田町,熊野町,坂町,",砂防計画,"航空レーザ測量,数値撮影(デジタル),写真地図作成(デジタルオルソ)","1000,,2500,,2500","443KM2,15.7KM2,15.7KM2","広島県
助言　　　H27.2.16  G0115","アジア航測株式会社","H27.2.16
H27.3.31"
広島県,"広島市,",道路管理,基準点測量,１級,3point,"中国地方整備局広島国道事務
所
助言　　　H27.2.17  G0116","株式会社荒谷建設コンサ
ルタント","H27.2.17
H27.3.31"
広島県,"東広島市,",都市計画,数値図化,1000,1.65KM2,"広島県東広島市
助言　　　H27.2.18  G0120","株式会社日航コンサルタ
ント","H27.2.18
H27.3.20"
広島県,"福山市,",道路管理,基準点測量,１級,1point,"中国地方整備局福山河川国道
事務所
助言　　　H27.3.10  G0124","エボシ技工調査設計株式
会社","H27.3.10
H27.3.20"
広島県,"広島市,",砂防計画,基準点測量,３級,8point,"中国地方整備局太田川河川事
務所
助言　　　H27.3.13  G0125","株式会社エイト日本技術
開発","H27.3.13
H27.5.29"
山口県,"下関市,",道路管理,基準点測量,１級,1point,"中国地方整備局山口河川国道
事務所 下関国道維持事務所
助言　　　H26.4.22  G0001","株式会社宇部建設コンサ
ルタント","H26.4.1
H26.5.31"
山口県,"下松市,",固定資産,数値撮影(デジタル),6.7,45.72KM2,"山口県下松市
助言　　　H26.4.24  G0002","株式会社パスコ","H26.4.24
H26.11.28"
山口県,"下関市,",その他,航空レーザ測量,500,2.87KM2,"山口県下関土木建築事務所
助言　　　H26.6.17  G0010","アジア航測株式会社","H26.6.17
H26.6.30"
山口県,"下関市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","10,,1000","280.56KM2,280.56KM2","山口県下関市
助言　　　H26.8.8  G0022","株式会社パスコ","H26.10.1
H27.2.27"
山口県,"岩国市,",その他,基準点測量,４級,12point,"防衛省中国四国防衛局
助言　　　H26.8.12  G0026","株式会社高山コンサルタ
ント","H26.8.12
H26.8.29"
山口県,"周南市,",都市計画,"数値図化,数値図化","2500,,10000","11.6KM2,11.7KM2","山口県周南市
助言　　　H26.9.2  G0031","国際航業株式会社","H26.9.2
H27.3.10"
山口県,"岩国市,",その他,基準点測量,２級,2point,"防衛省中国四国防衛局
助言　　　H26.9.3  G0032","株式会社高山コンサルタ
ント","H26.9.3
H26.12.15"
山口県,"岩国市,",その他,基準点測量,３級,6point,"山口県岩国農林事務所
助言　　　H26.9.8  G0037","山口県土地改良事業団
体連合会","H26.9.22
H27.3.28"
山口県,"周南市,",道路計画,復旧測量(基準点),１級,1point,"国土交通省中国地方整備局山
口河川国道事務所
助言　　　H26.9.22  G0041","日本道路株式会社","H26.9.22
H26.9.30"
山口県,"岩国市,",河川管理,基準点測量,２級,5point,"国土交通省中国地方整備局太
田川河川事務所
助言　　　H26.10.8  G0048","株式会社日航コンサルタ
ント","H26.10.1
H27.1.30"
山口県,"防府市,",その他,数値図化,500,0.1KM2,"山口県防府市
助言　　　H26.10.9  G0053","株式会社パスコ","H26.10.9
H27.3.13"
山口県,"宇部市,",下水道計画,"数値撮影(デジタル),同時調整,数値図化,水準測量","7,,500,,500,,３級","0.22KM2,5point,0.22KM2,4.6km","宇部・阿知須公共下水道組合
助言　　　H26.10.24  G0058","朝日航洋株式会社","H26.10.24
H27.3.31"
山口県,"山口市,",道路計画,基準点測量,４級,9point,"山口県防府土木建築事務所
助言　　　H26.11.19  G0066","株式会社　イシンコンサ
ルタント","H26.11.19
H26.12.26"
山口県,"柳井市,",その他,"基準点測量,基準点測量","２級,,３級","4point,10point","農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H26.11.25  G0070","山口県土地改良事業団
体連合会","H26.11.25
H27.2.27"
山口県,"柳井市,",その他,"基準点測量,基準点測量","３級,,２級","8point,2point","農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H26.11.25  G0071","山口県土地改良事業団
体連合会","H26.11.25
H27.2.27"
山口県,"田布施町,",その他,基準点測量,３級,14point,"農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H26.11.25  G0072","山口県土地改良事業団
体連合会","H26.11.25
H27.2.27"
山口県,"田布施町,",その他,"基準点測量,基準点測量","２級,,２級","8point,4point","農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H26.11.25  G0073","山口県土地改良事業団
体連合会","H26.11.25
H27.2.27"
山口県,"田布施町,",その他,基準点測量,３級,1point,"農林水産省中国四国農政局南
周防農地整備事業所
助言　　　H26.11.25  G0074","山口県土地改良事業団
体連合会","H26.11.25
H27.2.27"
山口県,"周南市,",道路計画,数値図化(同時調整含む),1000,5.19KM2,"山口県周南土木建築事務所
助言　　　H26.11.27  G0079","株式会社日航コンサルタ
ント","H26.11.27
H27.2.25"
山口県,"下関市,",その他,基準点測量,４級,229point,"法務省山口地方法務局
助言　　　H26.12.17  G0082","興栄測量設計株式会社","H26.12.5
H27.3.31"
山口県,"長門市,",その他,基準点測量,２級,6point,"山口県長門市
助言　　　H26.12.19  G0087","山口県土地改良事業団
体連合会","H26.12.5
H27.3.31"
山口県,"柳井市,",その他,数値図化,2500,1.53KM2,"山口県柳井市
助言　　　H26.12.19  G0088","株式会社パスコ","H26.12.19
H27.2.14"
山口県,"長門市,",その他,基準点測量,２級,6point,"山口県長門市
助言　　　H26.12.19  G0089","山口県土地改良事業団
体連合会","H26.12.5
H27.3.31"
山口県,"美祢市,萩市,",道路計画,"基準点測量,基準点測量,水準測量","２級,,３級,,３級","14point,31point,8.2km","山口県萩土木建築事務所
助言　　　H26.12.19  G0090","株式会社田中技研コンサ
ルタント
株式会社三栄測量コンサ
ルタント","H26.12.19
H27.3.27"
山口県,"下関市,",道路計画,"数値撮影(デジタル),数値図化","12,,1000","0.13KM2,0.13KM2","山口県下関土木建築事務所
助言　　　H26.12.22  G0091","セントラルコンサルタント
株式会社","H26.12.15
H26.12.26"
山口県,"防府市,山口市,",河川管理,"基準点測量,基準点測量,水準測量,水準測量","２級,,３級,,２級,,３級","10point,33point,65km,2.9km","国土交通省中国地方整備局山
口河川国道事務所
助言　　　H26.12.19  G0092","株式会社田中技研コンサ
ルタント","H26.12.19
H27.3.16"
山口県,"阿武町,",道路管理,水準測量,３級,1point,"国土交通省中国地方整備局山
口河川国道事務所
助言　　　H27.1.8  G0101","株式会社荒谷建設コンサ
ルタント","H27.1.6
H27.1.30"
山口県,"周南市,",その他,MMS計測,500,56km,"山口県周南市
助言　　　H27.1.13  G0102","国際航業株式会社","H27.1.19
H27.3.10"
山口県,"下関市,",都市計画,数値図化,2500,1.74KM2,"山口県下関市
助言　　　H27.2.18  G0119","株式会社パスコ","H27.2.18
H27.3.31"
山口県,"周南市,",その他,基準点測量,２級,6point,"山口県周南農林事務所
助言　　　H27.2.23  G0121","山口県土地改良事業団
体連合会","H27.2.18
H27.3.27"
山口県,"美祢市,",その他,"基準点測量,基準点測量,水準測量","２級,,３級,,３級","8point,3point,4.6km","山口県宇部土木建築事務所
助言　　　H27.2.24  G0122","株式会社宇部建設コンサ
ルタント","H27.2.9
H27.3.31"
徳島県,"神山町,佐那河内村,上勝町,勝浦町,小松島市,徳島市,",道路計画,MMS計測,500,90.5km,"徳島県東部県土整備局
助言　　　H26.4.11  H0001","株式会社松本コンサルタ
ント","H26.4.11
H26.8.4"
徳島県,"小松島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","10,,1000","45.3KM2,45.3KM2","徳島県小松島市
助言　　　H26.4.24  H0002","国際航業株式会社","H26.4.11
H26.6.30"
徳島県,"藍住町,北島町,小松島市,徳島市,",道路計画,MMS計測,500,72.7km,"徳島県東部県土整備局
助言　　　H26.4.22  H0003","株式会社松本コンサルタ
ント","H26.4.22
H26.8.2"
徳島県,"藍住町,北島町,佐那河内村,勝浦町,小松島市,徳島市,",道路計画,MMS計測,500,66.9km,"徳島県東部県土整備局
助言　　　H26.4.22  H0004","株式会社松本コンサルタ
ント","H26.4.22
H26.8.2"
徳島県,"鳴門市,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","12,,1000,,1000","135.46KM2,135.46KM2,135.46KM2","徳島県鳴門市
助言　　　H26.5.20  H0008","朝日航洋株式会社","H26.5.20
H26.12.31"
徳島県,"徳島市,",固定資産,"数値撮影(デジタル),写真地図作成(デジタルオルソ)","12,,1000","191.69KM2,191.69KM2","徳島県徳島市
助言　　　H26.5.27  H0009","国際航業株式会社","H26.5.15
H27.2.27"
徳島県,"北島町,",都市計画,数値図化,1000,2.19KM2,"徳島県北島町
助言　　　H26.5.27  H0010","アジア航測株式会社","H26.4.24
H27.3.31"
徳島県,"吉野川市,",都市計画,"数値図化,数値図化,地図編集,地図編集","2500,,10000,,10000,,25000","33.76KM2,110.43KM2,33.76KM2,144.19KM2","徳島県吉野川市
助言　　　H26.6.9  H0017","株式会社パスコ","H26.5.20
H27.3.25"
徳島県,"阿南市,",河川計画,"基準点測量,基準点測量","３級,,４級","3KM2,45point","四国地方整備局那賀川河川事
務所
助言　　　H26.6.18  H0019","株式会社昭和コンサルタ
ント","H26.6.25
H26.9.30"
徳島県,"海陽町,",道路計画,基準点測量,２級,2point,"徳島県南部総合県民局
助言　　　H26.7.8  H0021","株式会社中央設計","H26.7.14
H26.12.7"
徳島県,"海陽町,",道路計画,"基準点測量,基準点測量,基準点測量","１級,,２級,,３級","1point,1point,1point","徳島県南部総合県民局
助言　　　H26.7.23  H0024","株式会社松本コンサルタ
ント","H26.7.20
H27.1.6"
徳島県県境高知県,"海陽町,牟岐町,県境東洋町,",道路計画,"数値撮影(デジタル),数値図化","18,,1000","95KM2,9.81KM2","四国地方整備局徳島河川国道
事務所
助言　　　H26.7.24  H0026","中日本航空株式会社","H26.6.27
H27.1.30"
徳島県,"勝浦町,",砂防計画,"基準点測量,基準点測量","２級,,３級","2point,1point","徳島県東部県土整備局
助言　　　H26.7.31  H0028","株式会社ビュー設計","H26.7.2
H26.11.28"
徳島県,"板野町,鳴門市,",河川計画,基準点測量,３級,3point,"四国地方整備局徳島河川国道
事務所
助言　　　H26.8.27  H0038","阿南測量設計株式会社","H26.8.20
H27.3.10"
徳島県,"藍住町,",固定資産,"数値撮影(デジタル),同時調整,写真地図作成(デジタルオルソ)","12,,1000,,1000","16.27KM2,5point,16.27KM2","徳島県藍住町
助言　　　H26.9.2  H0039","株式会社パスコ","H26.8.1
H27.3.31"
徳島県,"勝浦町,",道路計画,"基準点測量,基準点測量","２級,,３級","1point,1point","徳島県東部県土整備局
助言　　　H26.9.9  H0043","新弘測量設計株式会社","H26.8.22
H27.2.4"
徳島県,"那賀町,阿南市,",河川管理,"数値撮影(デジタル),同時調整,修正測量,写真地図作成(デジタルオルソ)","18,,2500,,2500,,2500","220.29KM2,13point,7.9KM2,62.8KM2","四国地方整備局那賀川河川事
務所
助言　　　H26.10.9  H0052","株式会社パスコ","H26.9.25
H27.2.27"
徳島県,"阿南市,",河川管理,基準点測量,４級,20point,"四国地方整備局那賀川河川事
務所
助言　　　H26.10.9  H0056","株式会社エイト日本技術
開発","H26.10.14
H27.2.27"
徳島県,"東みよし町,",固定資産,"数値撮影(デジタル),同時調整","12,,","83.4KM2,5point","徳島県東みよし町
助言　　　H26.10.17  H0061","アジア航測株式会社","H26.10.1
H27.3.27"
