都道府県名,測量地域,測量目的,測量種別,縮尺・等級,事業量,計画機関,作業機関,自至時期,
京都府県境奈良県,"京都市,県境斑鳩町,",陵墓地形図作成,"基準点,基準点,基準点","１級,,3級,,4級","9point,9point,23point","宮内庁書陵部陵墓課
助言H17.11.29F0210",(株冲和測量設計社,"H17.10.24
H18.3.31",
京都府,"綾部市,園部町,",都市再生街区基本調査,"基準点,基準点,基準点","街区三角点,,街区多角点,,街区点基本","4.7KM2,4.1KM2,3.1KM2","土地･水資源局国土調査課
助言H17.12.9F0215",ューズ･三和共同企業体,"H17.9.15
H18.1.16",
京都府,"亀岡市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","5.7KM2,6.5KM2","土地･水資源局国土調査課
助言H17.12.9F0225",(株)キクチコンサルタント,"H17.9.16
H18.1.18",
京都府県境大阪府,"長岡京市,県境島本町,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","8.2KM2,10.9KM2","土地･水資源局国土調査課
助言H17.12.9F0234",(株)日開調査設計コンサルタント,"H17.10.5
H18.3.6",
京都府,"亀岡市,",ほ場整備,"基準点,基準点","3級,,4級","25point,70point","京都府亀岡市
助言H17.12.22F0282","北陽測地(株)
(株)渋谷測量設計
(株冲川測量設計
(株)ウェスコ","H17.12.13
H18.2.28",
京都府,"舞鶴市,",管理敷地調査,"基準点,基準点","2級,,4級","4point,9point","大阪防衛施設局
助言H17.12.22F0284",(株)アズクリェイト,"H17.12.19
H18.3.31",
京都府,"向日市,",固定資産,カラー撮影,4000,7.7KM2,"京都府向日市
助言H18.1.10F0288",(株)パスコ,"H17.12.26
H18.3.20",
京都府,"城陽市,",固定資産,カラー撮影,4000,32.8KM2,"京都府城陽市
助言H18.1.10F0305",(株)パスコ,"H17.12.29
H18.8.31",
京都府,"京都市,",道路計画,基準点,１級,2point,"京都府京都市
助言H18.1.12F0310",(株)ューズ,"H18.1.16
H18.3.15",
京都府,"八幡市,",河川計画･河川管理,"基準点,基準点,基準点","2級,,3級,,4級","3point,4point,23point","京都府山城北土木事務所
助言H18.1.17F0317",(有)グローバルェンジニア,"H17.12.1
H18.3.10",
京都府,"京都市,",道路計画,"基準点,基準点,基準点","１級,,2級,,3級","5point,4point,14point","京都府京都市
助言H18.1.18F0321",(株)アイワ測量設計事務所,"H17.10.19
H18.3.15",
京都府,"伊根町,",道路計画,基準点,１級,2point,"京都府丹後土木事務所
助言H18.1.19F0323",(株)ニュージェツク,"H18.1.23
H18.3.10",
京都府,"城陽市,",総合計画,水準,2級,2.4km,"京都府城陽市
助言H18.1.26F0328",(株)パスコ,"H18.1.20
H18.3.31",
京都府,"加茂町,",座標変換,"座標変換,座標変換","2級,,3級","5point,8point","京都府山城南土木事務所
助言H18.1.26F0329",(株)キクチコンサルタント,"H17.12.28
H18.3.10",
京都府,"京都市,",都市計画,カラー撮影,10000,1029.0KM2,"京都府京都市
助言H18.1.26F0330",アジア航測(株),"H17.12.22
H18.3.31",
京都府,"舞鶴市,",漁港管理,基準点,１級,2point,"京都府舞鶴市
助言H18.1.26F0331",(株)京都イングス,"H18.2.1
H18.3.15",
京都府,"京都市,",都市計画,数値図修正,2500,46.5KM2,"京都府京都市
助言H18.2.8F0379",アジア航測(株),"H17.11.27
H18.3.31",
京都府,"亀岡市,",ほ場整備,"基準点,基準点,基準点","2級,,3級,,4級","2point,23point,54point","京都府南丹土地改良事務所
助言H18.2.13F0385",内外エンジニアリング(株),"H18.1.16
H18.3.31",
京都府,"南丹市,",ほ場整備,"基準点,基準点","2級,,3級","10point,37point","京都府南丹土地改良事務所
助言H18.2.13F0386",サンスイコンサルタント(株),"H18.1.6
H18.3.30",
京都府,"京都市,",不動産登記法第14条第,"基準点,地上数値法","4級,,500","176point,0.2KM2","京都地方法務局
助言H18.2.15F0389",関西シビルェンジニアリング(株),"H18.2.1
H18.3.31",
京都府,"京都市,",ほ場整備,"基準点,基準点,地上数値法","3級,,4級,,500","2point,44point,0.1KM2","京都府京都市
助言H18.2.24F0398",(株)嶺測量,"H17.12.19
H18.3.24",
京都府,"亀岡市,向日市,長岡京市,南丹市,",都市再生街区基本調査,"基準点,基準点","街区点基本,,街区点特定","24.8KM2,0.4KM2","土地･水資源局国土調査課
助言H18.3.20F0407",(株)北陽測地,"H17.10.6
H18.3.24",
京都府,"亀岡市,",土地改良,"基準点,地上数値法","3級,,500","5point,0.2KM2","京都府南丹土地改良事務所
助言H18.3.16F0431",(株)セイブ,"H17.11.16
H18.3.30",
京都府,"亀岡市,",土地区画整理,"基準点,基準点,基準点","2級,,3級,,4級","1point,7point,102point","亀岡市大井町南部土地区画整理組合設立準備委
助言H18.3.28F0436",(株)八州,"H18.4.1
H19.1.31",
京都府,"京都市,",地籍調査,基準点,街区点基本,14.9KM2,"土地･水資源局国土調査課
助言H18.3.30F0443",井田測量設計(株),"H18.3.4
H18.5.31",
京都府,"京都市,",地籍調査,基準点,街区点基本,11.8KM2,"土地･水資源局国土調査課
助言H18.3.30F0444",塩見測量設計(株),"H18.3.7
H18.5.31",
大阪府,"堺市,",総合計画,"基準点,基準点","3級,,4級","12point,143point","大阪府堺市
助言H17.4.19F0003",(株)エハラ,"H17.3.6
H17.4.30",
大阪府,"吹田市,",座標変換,座標変換,3級,5point,"独立行政法人都市再生機構西日本支社
助言H17.5.16F0011",(株)キクチコンサルタント,"H17.5.20
H17.6.25",
大阪府,"堺市,",都市計画,地上数値法,250,0.1KM2,"大阪府堺市
助言H17.5.31F0016",玉野総合コンサルタント(株),"H17.6.1
H17.12.20",
大阪府,"島本町,",土地区画整理,基準点,１級,2point,"島本町江川土地区画整理組合
助言H17.6.1F0018",(財)大阪府都市整備推進センター,"H17.2.14
H17.6.30",
大阪府,"大阪市,",道路区域線調査,基準点,4級,135point,"大阪府大阪市
助言H17.6.29F0033",直営,"H17.4.1
H18.3.31",
大阪府,"松原市,",道路計画,基準点,3級,3point,"大阪府富田林土木事務所
助言H17.6.29F0035",(株)システムサーベィ,"H17.6.27
H17.8.31",
大阪府,"大阪市,",道路区域線調査,基準点,4級,176point,"大阪府大阪市
助言H17.7.11F0042",直営,"H17.4.1
H18.3.31",
大阪府,"豊中市,",緑被率調査,カラー撮影,10000,36.6KM2,"大阪府豊中市
助言H17.7.20F0051",(株)ワールド,"H17.7.19
H17.12.25",
大阪府,"堺市,岸和田市,泉大津市,高槻市,貝塚市,守口市,枚方市,茨木市,八尾市,泉佐野市,寝屋川市,松原市,大東市,和泉市,柏原市,羽曳野市,門真市,摂津市,高石市,藤井寺市,",座標変換,座標変換,2500,286.7KM2,"大阪府
助言H17.7.20F0052",国際航業(株),"H17.3.15
H17.7.30",
大阪府,"箕面市,",座標変換,座標変換,3級,9point,"大阪府箕面市
助言H17.7.21F0055",アジア航測(株),"H17.7.20
H17.7.25",
大阪府,"大阪市,",道路区域線調査,基準点,4級,108point,"大阪府大阪市
助言H17.7.21F0056",直営,"H17.8.1
H18.3.31",
大阪府,"吹田市,",不動産登記法第14条地,"基準点,基準点,基準点,地上数値法,座標変換","2級,,3級,,4級,,500,,3級","1point,2point,97point,0.1KM2,13point","大阪法務局
助言H17.8.3F0069",(株)西日本エンジニアリング,"H17.8.10
H17.9.10",
大阪府,"茨木市,",道路台帳,"数値図化,数値図修正","500,,500","1.6KM2,12.0KM2","大阪府茨木市
助言H17.8.9F0076",アジア航測(株),"H17.7.1
H18.3.24",
大阪府,"大阪市,",道路区域線調査測量,基準点,4級,125point,"大阪府大阪市
助言H17.8.11F0078",直営,"H17.8.1
H18.3.31",
大阪府,"松原市,",不動産登記法第14条地,"基準点,基準点,基準点,地上数値法","2級,,3級,,4級,,500","4point,6point,89point,0.1KM2","大阪法務局
助言H17.8.11F0081",鷹羽測量設計(株),"H17.8.10
H17.8.31",
大阪府,"大阪市,",道路区域線調査測量,基準点,4級,167point,"大阪府大阪市
助言H17.9.2F0101",直営,"H17.4.1
H18.3.31",
大阪府,"泉大津市,高石市,忠岡町,",工業用水道管布設作業,"基準点,基準点,基準点,水準,平板,平板","2級,,3級,,4級,,3級,,250,,500","12point,18point,111point,3.0km,0.1KM2,0.2KM2","大阪府南部水道事業所
助言H17.9.6F0108",南大阪コンサルタント(株),"H17.9.5
H17.9.30",
大阪府,"大阪市,",地盤沈下調査,水準,１級,249.0km,"大阪府大阪市
助言H17.9.20F0121",(株)淀川アクテス,"H17.10.15
H18.2.28",
大阪府,"八尾市,",座標変換,"座標変換,座標変換","2級,,3級","3point,15point","独立行政法人都市再生機構西日本支社
助言H17.10.4F0141",(株)オオバ,"H17.7.22
H17.12.20",
大阪府,"大阪市,",道路区域線調査,基準点,4級,65point,"大阪府大阪市
助言H17.10.6F0143",直営,"H17.10.3
H18.3.31",
大阪府,"箕面市,",土地区画整理,"基準点,基準点","3級,,4級","15point,50point","大阪府箕面市
助言H17.10.11F0151",アジア航測(株),"H17.10.11
H18.3.17",
大阪府,"堺市,松原市,",上水道計画,"基準点,基準点,基準点","2級,,3級,,4級","9point,12point,248point","大阪府南部水道事業所
助言H17.10.19F0161","(株)共栄テック
(株)オーェス
(株)サンョーナイスコーポレーショ","H17.8.25
H18.2.28",
大阪府,"大阪市,堺市,泉大津市,松原市,和泉市,羽曳野市,高石市,大阪狭山市,",地盤変動調査,水準,１級,69.9km,"大阪府鳳土木事務所
助言H17.11.7F0174",テクノサポート(株),"H17.11.1
H18.3.15",
大阪府,"大阪市,",道路台帳,基準点,4級,130point,"大阪府大阪市
助言H17.11.10F0180",(株)ハ木測量設計事務所,"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,180point,"大阪府大阪市
助言H17.11.10F0181",写測エンジニアリング(株),"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,200point,"大阪府大阪市
助言H17.11.10F0182",(株)フオックス,"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,180point,"大阪府大阪市
助言H17.11.10F0183",(株)イハラコンサルタント,"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,170point,"大阪府大阪市
助言H17.11.10F0184",(株)サンョーナイスコーポレーショ,"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,150point,"大阪府大阪市
助言H17.11.10F0185",(株)かんこう,"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,140point,"大阪府大阪市
助言H17.11.10F0186",第一測量設計(株),"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,180point,"大阪府大阪市
助言H17.11.10F0187",(株)淀川アクテス,"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,170point,"大阪府大阪市
助言H17.11.10F0188",新都市設計(株),"H17.11.8
H18.3.31",
大阪府,"大阪市,",道路台帳,基準点,4級,180point,"大阪府大阪市
助言H17.11.10F0189",(株)アサダ,"H17.11.8
H18.3.31",
大阪府,"枚方市,",座標変換,座標変換,3級,6point,"独立行政法人都市再生機構西日本支社
助言H17.11.14F0193",(株)オオバ,"H17.11.10
H18.1.31",
大阪府,"松原市,",ほ場整備,基準点,3級,3point,"松原市三宅町土地改良区
助言H17.11.17F0197",大阪府土地改良事業団体達合会,"H17.11.1
H17.12.10",
大阪府,"枚方市,",地盤変動調査,水準,１級,62.0km,"大阪府枚方市
助言H17.11.17F0198",(株)八州,"H17.11.21
H18.3.31",
大阪府,"岸和田市,貝塚市,泉佐野市,和泉市,泉南市,忠岡町,田尻町,",地盤変動調査,水準,１級,69.5km,"大阪府岸和田土木事務所
助言H17.11.22F0205",(株冲央測建,"H17.11.21
H18.3.15",
大阪府,"堺市,",地盤変動調査,水準,１級,57.2km,"大阪府堺市
助言H17.11.22F0208",(株)システムサーベィ,"H17.12.1
H18.3.31",
大阪府,"堺市,",成果改算,成果改算,4級,143point,"大阪府堺市
助言H17.11.29F0213",(株)エハラ,"H17.11.1
H17.12.20",
大阪府,"大阪市,",道路区域線調査,基準点,4級,40point,"大阪府大阪市
助言H17.11.29F0214",直営,"H17.12.1
H19.3.31",
大阪府,"大東市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","10.0KM2,9.9KM2","土地･水資源局国土調査課
助言H17.12.9F0216",(株)ュマニス,"H17.9.15
H18.2.6",
大阪府,"寝屋川市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","10.6KM2,15.4KM2","土地･水資源局国土調査課
助言H17.12.9F0217",フオックス･三友･中央共同企業,"H17.9.15
H18.2.23",
大阪府,"東大阪市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","13.9KM2,14.4KM2","土地･水資源局国土調査課
助言H17.12.9F0218",(株)エハラ,"H17.9.15
H18.3.7",
大阪府,"東大阪市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","13.7KM2,14.7KM2","土地･水資源局国土調査課
助言H17.12.9F0219",(株)アサダ,"H17.9.15
H18.3.6",
大阪府,"東大阪市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","10.6KM2,12.4KM2","土地･水資源局国土調査課
助言H17.12.9F0220",(株)アスコ,"H17.9.15
H18.2.24",
大阪府,"松原市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","9.6KM2,11.4KM2","土地･水資源局国土調査課
助言H17.12.9F0226",日本振興･小松測量共同企業体,"H17.9.16
H18.2.16",
大阪府,"泉南市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","8.4KM2,7.6KM2","土地･水資源局国土調査課
助言H17.12.9F0227",(株)GIS関西,"H17.9.16
H18.2.6",
大阪府,"摂津市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","8.3KM2,7.2KM2","土地･水資源局国土調査課
助言H17.12.9F0237",富士開発･平和共同企業体,"H17.10.5
H18.3.13",
大阪府県境奈良県,"藤井寺市,県境王寺町,",都市再生街区基本調査,基準点,街区多角点,7.7KM2,"土地･水資源局国土調査課
助言H17.12.9F0238",鳳和経常測量共同企業体,"H17.10.5
H18.3.13",
大阪府県境奈良県,"柏原市,県境三郷町,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","4.9KM2,8.1KM2","土地･水資源局国土調査課
助言H17.12.9F0239",大建測量設計(株),"H17.10.5
H18.2.28",
大阪府,"泉佐野市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","7.8KM2,9.1KM2","土地･水資源局国土調査課
助言H17.12.9F0240",(株)GIS関西,"H17.10.5
H18.2.24",
大阪府県境和歌山県,"泉佐野市,田尻町,県境海南市,",都市再生街区基本調査,"基準点,基準点,基準点","街区三角点,,街区多角点,,街区点基本","3.9KM2,7.1KM2,3.7KM2","土地･水資源局国土調査課
助言H17.12.9F0241",和航測･センダイ･和測共同企業,"H17.10.5
H18.2.20",
大阪府,"四條畷市,交野市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","6.6KM2,8.1KM2","土地･水資源局国土調査課
助言H17.12.9F0242",(株)アスカ,"H17.10.6
H18.2.13",
大阪府,"門真市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","6.9KM2,8.5KM2","土地･水資源局国土調査課
助言H17.12.9F0243",(株)パスコ,"H17.10.6
H18.2.9",
大阪府,"河内長野市,",都市再生街区基本調査,"基準点,基準点","街区三角点,,街区多角点","9.3KM2,8.6KM2","土地･水資源局国土調査課
助言H17.12.9F0244",ワコウ･和建･石井共同企業体,"H17.10.6
H18.2.17",
大阪府,"守口市,",地盤沈下調査,水準,１級,15.0km,"大阪府守口市
助言H17.11.29F0252",大阪測量(株),"H17.11.24
H18.3.30",
大阪府,"豊中市,",道路台帳,"基準点,数値図修正","4級,,500","500point,0.1KM2","大阪府豊中市
助言H17.12.19F0266",(株)GIS関西,"H17.12.12
H18.3.31",
大阪府,"泉南市,",下水道台帳,"カラー撮影,数値図化,空三","4000,,500,,","2.4KM2,1.2KM2,20M","大阪府泉南市
助言H17.12.14F0267",国際航業(株),"H17.10.5
H18.3.24",
大阪府県境京都府,"大阪市,堺市,岸和田市,豊中市,池田市,泉大津市,高槻市,貝塚市,八尾市,泉佐野市,寝屋川市,箕面市,柏原市,門真市,高石市,泉南市,四條畷市,阪南市,県境長岡京市,京田辺市,",道路台帳,"基準点,基準点,座標変換,数値図修正","3級,,4級,,500,,500","55point,493point,10.6KM2,10.6KM2","近畿地方整備局大阪国道事務所
助言H17.12.19F0269","(株)パスコ
中日本航空(株)","H17.12.7
H18.3.31",
